serial,ecm_name,software_part_number,flash_file,release_date,file_size,latest_available,service_file_id
SSP01239,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01239,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01239,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01239,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01239,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01239,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01239,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01239,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01239,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01239,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01239,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01239,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01240,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01240,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01240,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01240,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01240,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01240,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01240,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01240,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01240,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01240,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01240,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01240,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01241,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01241,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01241,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01241,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01241,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01241,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01241,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01241,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01241,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01241,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01241,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01241,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01242,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01242,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01242,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01242,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01242,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01242,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01242,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01242,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01242,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01242,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01242,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01242,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01243,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01243,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01243,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01243,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01243,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01243,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01243,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01243,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01243,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01243,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01243,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01243,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01244,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01244,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01244,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01244,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01244,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01244,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01244,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01244,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01244,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01244,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01244,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01244,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01245,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01245,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01245,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01245,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01245,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01245,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01245,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01245,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01245,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01245,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01245,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01245,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01246,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01246,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01246,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01246,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01246,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01246,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01246,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01246,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01246,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01246,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01246,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01246,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01247,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01247,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01247,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01247,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01247,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01247,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01247,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01247,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01247,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01247,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01247,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01247,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01248,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01248,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01248,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01248,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01248,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01248,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01248,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01248,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01248,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01248,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01248,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01248,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01249,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01249,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01249,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01249,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01249,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01249,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01249,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01249,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01249,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01249,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01249,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01249,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01250,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01250,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01250,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01250,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01250,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01250,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01250,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01250,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01250,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01250,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01250,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01250,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01251,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01251,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01251,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01251,ENGINE,,6664946.FL2,2026-03-17T10:40:07.042Z,1679983.0,Y,41485266.0
SSP01251,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01251,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01251,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01251,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01251,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01251,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01251,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01251,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01252,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01252,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01252,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01252,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01252,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01252,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01252,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01252,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01252,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01252,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01252,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01252,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01253,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01253,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01253,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01253,ENGINE,,6664946.FL2,2026-03-17T10:40:07.042Z,1679983.0,Y,41485266.0
SSP01253,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01253,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01253,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01253,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01253,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01253,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01253,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01253,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01254,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01254,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01254,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01254,ENGINE,,6664946.FL2,2026-03-17T10:40:07.042Z,1679983.0,Y,41485266.0
SSP01254,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01254,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01254,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01254,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01254,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01254,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01254,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01254,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01255,,5681334,,,,Y,
SSP01255,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01255,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01255,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01255,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01255,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01255,MACHINE,,6473330.FL2,2023-10-27T07:13:51.648Z,401499.0,Y,33243468.0
SSP01255,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01255,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01255,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01255,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01255,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01255,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01255,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01256,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01256,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01256,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01256,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01256,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01256,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01256,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01256,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01256,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01256,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01256,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01256,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01329,TELEMATICS CELLULAR RADIO,5811997,,,,Y,
SSP01329,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01329,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01329,CIODS-Vision Only,,6259163.FL2,2022-11-10T04:20:48.078Z,17499518.0,Y,28097901.0
SSP01329,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01329,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01329,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01329,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01329,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01329,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01329,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01329,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01329,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01347,TELEMATICS CELLULAR RADIO,6279042,,,,Y,
SSP01347,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01347,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01347,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01347,ENGINE,,6755257.FL2,2026-03-17T11:04:33.541Z,1594849.0,Y,46148152.0
SSP01347,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01347,TELEMATICS CELLULAR RADIO,,5811997.FL2,2019-05-28T13:27:14.213Z,15429515.0,Y,23787924.0
SSP01347,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01347,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01347,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
SSP01347,VIMS A4:N4 Main,,6113387.CFG,2021-04-01T09:01:11.713Z,403657.0,Y,25966934.0
SSP01347,VIMS Application,,6006377.CFG,2021-04-01T09:02:49.891Z,46807.0,Y,25038711.0
SSP01347,VIMS Application,,6265676.FL2,2022-04-22T09:31:30.325Z,2601727.0,Y,28225357.0
SSP01347,XMSN-ECPC,,6473124.FL2,2024-09-11T13:52:18.787Z,1047809.0,Y,37743606.0
SSP01348,TELEMATICS CELLULAR RADIO,6279042,,,,Y,
SSP01348,ADVISOR,,6599063.FL2,2025-07-24T13:42:39.680Z,1342457.0,Y,43699521.0
SSP01348,CHASSIS,,6567912.FL2,2024-09-11T14:30:12.814Z,790640.0,Y,37743617.0
SSP01348,CIODS-Radar Upgrade,,6259162.FL2,2022-03-30T14:17:46.597Z,17500301.0,Y,28097897.0
SSP01348,ENGINE,,6664946.FL2,2026-03-17T10:40:07.042Z,1679983.0,Y,41485266.0
SSP01348,IBC,,6473120.FL2,2024-09-11T13:46:04.033Z,921061.0,Y,37743594.0
SSP01348,TELEMATICS CELLULAR RADIO,,5811997.FL2,2019-05-28T13:27:14.213Z,15429515.0,Y,23787924.0
SSP01348,Telematics Device,,6288087.FL2,2023-02-27T14:30:57.145Z,24330963.0,Y,30511128.0
SSP01348,Telematics Device,,6325704.CFG,2023-09-22T11:24:44.140Z,104210.0,Y,30566915.0
SSP01348,VIMS A4:N4 Main,,6265042.FL2,2022-03-29T08:44:59.023Z,3059773.0,Y,28091437.0
